marital,age,job,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,44,blue-collar,0,0,75,0,0,3,16,may,107,3,-1,0,3,0
1,56,blue-collar,3,0,22,1,0,3,16,may,103,7,-1,0,3,0
1,46,services,1,0,9,0,0,3,16,may,297,4,-1,0,3,0
1,34,blue-collar,0,0,695,1,1,3,16,may,1064,4,-1,0,3,1
2,51,blue-collar,0,0,83,1,0,3,16,may,24,4,-1,0,3,0
0,27,services,1,0,-20,0,0,3,16,may,757,6,-1,0,3,0
0,31,self-employed,1,0,532,1,0,3,16,may,90,7,-1,0,3,0
1,51,management,2,0,0,1,0,3,16,may,59,5,-1,0,3,0
0,25,management,2,0,99,1,1,3,16,may,102,4,-1,0,3,0
1,48,management,3,0,54,1,0,3,16,may,293,7,-1,0,3,0
0,37,management,1,0,792,1,0,3,16,may,1187,4,-1,0,3,1
1,35,blue-collar,0,0,378,1,0,3,16,may,427,3,-1,0,3,0
1,58,self-employed,2,0,8014,1,0,3,19,may,65,3,-1,0,3,0
1,47,blue-collar,3,0,584,1,0,3,19,may,79,19,-1,0,3,0
1,58,retired,0,0,331,1,0,3,19,may,145,4,-1,0,3,0
1,36,management,1,0,122,1,0,3,19,may,39,7,-1,0,3,0
1,38,blue-collar,1,0,660,1,1,3,19,may,105,2,-1,0,3,0
0,27,admin.,1,0,276,1,0,3,19,may,311,2,-1,0,3,0
1,44,blue-collar,0,0,-14,1,1,3,19,may,179,4,-1,0,3,0
0,47,blue-collar,1,0,15,1,0,3,19,may,62,2,-1,0,3,0
0,26,admin.,1,0,-326,1,0,3,19,may,128,3,-1,0,3,0
0,29,services,1,0,2099,1,1,3,19,may,171,2,-1,0,3,0
2,60,management,2,0,2589,1,0,3,19,may,134,2,-1,0,3,0
0,37,entrepreneur,1,0,654,0,0,3,19,may,594,2,-1,0,3,0
1,35,blue-collar,1,0,474,1,0,3,19,may,55,3,-1,0,3,0
1,44,blue-collar,1,0,294,1,0,3,19,may,66,2,-1,0,3,0
2,50,management,0,0,-6,1,0,3,19,may,92,2,-1,0,3,0
1,41,blue-collar,0,0,865,0,1,3,19,may,19,5,-1,0,3,0
2,26,technician,1,0,379,1,1,3,19,may,501,3,-1,0,3,0
1,43,management,0,0,8167,1,0,3,19,may,114,2,-1,0,3,0
1,46,management,0,0,357,1,1,3,19,may,221,2,-1,0,3,0
1,54,services,1,0,2431,1,0,3,19,may,221,4,-1,0,3,0
1,46,blue-collar,2,0,1497,1,0,3,19,may,374,6,-1,0,3,0
1,46,blue-collar,0,0,7934,1,0,3,19,may,123,1,-1,0,3,0
1,55,blue-collar,1,0,1261,0,0,3,19,may,166,1,-1,0,3,0
1,45,blue-collar,1,0,1124,1,0,3,19,may,37,1,-1,0,3,0
1,58,retired,0,0,196,1,0,3,19,may,35,1,-1,0,3,0
1,48,unemployed,2,0,-471,1,0,3,19,may,668,7,-1,0,3,0
1,38,services,1,0,497,1,1,3,19,may,88,5,-1,0,3,0
2,57,services,0,0,1920,0,0,3,19,may,77,2,-1,0,3,0
2,54,blue-collar,0,0,8180,0,0,3,19,may,312,1,-1,0,3,0
0,40,management,2,0,2784,1,0,3,19,may,181,1,-1,0,3,0
1,44,services,1,0,556,0,0,3,19,may,134,3,-1,0,3,0
1,55,technician,1,0,517,1,1,3,19,may,61,4,-1,0,3,0
0,40,blue-collar,3,0,-154,1,1,3,19,may,258,1,-1,0,3,0
2,42,management,2,0,0,0,0,3,19,may,131,2,-1,0,3,0
1,48,technician,1,0,522,1,0,3,19,may,71,1,-1,0,3,0
2,52,admin.,1,0,-342,0,0,3,19,may,153,1,-1,0,3,0
1,31,blue-collar,1,0,43,1,0,3,19,may,405,3,-1,0,3,0
1,60,admin.,1,0,12210,1,0,3,19,may,256,1,-1,0,3,0
1,51,services,0,0,8806,1,0,3,19,may,131,1,-1,0,3,0
2,50,blue-collar,1,0,2402,1,0,3,19,may,219,1,-1,0,3,0
1,44,entrepreneur,1,1,-848,1,0,3,19,may,468,1,-1,0,3,0
1,33,admin.,1,0,0,0,0,3,19,may,326,2,-1,0,3,0
1,43,technician,1,0,674,1,1,3,19,may,412,1,-1,0,3,0
2,46,services,1,0,778,1,0,3,19,may,579,1,-1,0,3,0
1,43,services,1,0,384,1,1,3,19,may,277,3,-1,0,3,0
2,50,services,1,0,256,1,0,3,19,may,316,2,-1,0,3,0
0,41,admin.,1,0,1020,1,0,3,19,may,882,1,-1,0,3,1
1,50,services,1,0,1463,1,0,3,19,may,380,1,-1,0,3,0
2,50,services,1,0,761,1,0,3,19,may,169,1,-1,0,3,0
1,40,admin.,1,0,1380,1,0,3,19,may,127,1,-1,0,3,0
0,30,blue-collar,0,0,71,1,0,3,19,may,122,6,-1,0,3,0
1,44,admin.,1,1,-1249,1,1,3,19,may,83,4,-1,0,3,0
0,51,technician,1,0,4089,1,0,3,19,may,318,1,-1,0,3,0
1,40,blue-collar,0,0,3736,1,0,3,19,may,29,3,-1,0,3,0
1,38,blue-collar,0,0,2407,1,0,3,19,may,218,1,-1,0,3,0
1,52,technician,1,0,1781,1,0,3,19,may,144,2,-1,0,3,0
1,49,technician,1,0,4667,1,0,3,19,may,130,2,-1,0,3,0
2,44,admin.,1,0,2,1,0,3,19,may,429,1,-1,0,3,0
1,39,admin.,2,0,259,1,0,3,19,may,27,1,-1,0,3,0
0,43,admin.,1,0,445,1,0,3,19,may,546,2,-1,0,3,0
1,32,services,1,0,132,1,1,3,19,may,343,2,-1,0,3,0
2,55,management,3,0,2,1,0,3,19,may,95,1,-1,0,3,0
1,55,services,1,0,283,1,0,3,19,may,156,1,-1,0,3,0
2,42,management,1,0,830,1,0,3,19,may,112,1,-1,0,3,0
0,26,technician,2,0,75,1,1,3,19,may,351,1,-1,0,3,0
1,54,services,1,0,158,1,0,3,19,may,198,1,-1,0,3,0
1,34,blue-collar,0,0,46,1,1,3,19,may,165,1,-1,0,3,0
1,46,management,2,0,4301,1,1,3,19,may,134,2,-1,0,3,0
0,25,blue-collar,1,0,815,1,0,3,19,may,268,6,-1,0,3,0
1,49,management,2,0,128,1,0,3,19,may,298,1,-1,0,3,0
2,59,blue-collar,0,0,457,1,0,3,19,may,63,1,-1,0,3,0
1,57,management,0,0,0,0,0,3,19,may,455,1,-1,0,3,0
1,27,technician,1,0,374,1,0,3,19,may,188,2,-1,0,3,0
1,38,services,1,0,3259,1,0,3,19,may,241,1,-1,0,3,0
2,41,services,1,0,-19,1,0,3,19,may,201,1,-1,0,3,0
1,56,blue-collar,1,0,316,1,0,3,19,may,27,1,-1,0,3,0
1,37,blue-collar,1,0,398,1,0,3,19,may,206,1,-1,0,3,0
1,32,unemployed,1,0,2996,1,0,3,19,may,68,1,-1,0,3,0
1,47,admin.,1,0,292,1,0,3,19,may,82,3,-1,0,3,0
1,57,management,2,0,5431,1,0,3,19,may,97,2,-1,0,3,0
0,38,services,2,0,323,1,0,3,19,may,138,1,-1,0,3,0
1,30,blue-collar,1,0,1312,1,0,3,19,may,285,2,-1,0,3,0
1,43,blue-collar,0,0,953,1,0,3,19,may,135,1,-1,0,3,0
0,35,blue-collar,1,0,5,0,0,3,19,may,268,3,-1,0,3,0
0,28,technician,1,0,213,1,0,3,19,may,267,1,-1,0,3,0
1,38,admin.,1,0,976,1,1,3,19,may,382,2,-1,0,3,0
1,45,blue-collar,0,0,970,1,0,3,19,may,208,5,-1,0,3,0
0,31,technician,1,0,87,1,0,3,19,may,259,3,-1,0,3,0
1,38,technician,1,0,59,1,0,3,19,may,18,1,-1,0,3,0
0,28,student,2,0,80,1,0,3,19,may,234,1,-1,0,3,0
1,40,unemployed,0,0,3444,1,0,3,19,may,792,4,-1,0,3,0
1,30,blue-collar,1,0,12697,1,1,3,19,may,95,1,-1,0,3,0
1,47,blue-collar,1,0,863,1,0,3,19,may,943,2,-1,0,3,1
0,27,management,2,1,0,1,0,3,19,may,352,1,-1,0,3,0
0,30,technician,1,0,18,0,0,3,19,may,798,1,-1,0,3,0
1,53,services,1,0,33,1,0,3,19,may,84,12,-1,0,3,0
1,48,blue-collar,0,0,281,1,0,3,19,may,100,3,-1,0,3,0
0,35,technician,1,0,-206,1,0,3,19,may,85,4,-1,0,3,0
0,38,services,1,0,36,1,0,3,19,may,143,1,-1,0,3,0
1,32,technician,3,0,1879,0,0,3,19,may,115,1,-1,0,3,0
1,53,blue-collar,0,0,10,1,0,3,19,may,73,1,-1,0,3,0
1,25,blue-collar,1,0,77,1,0,3,19,may,31,1,-1,0,3,0
1,45,entrepreneur,2,0,369,1,0,3,19,may,182,2,-1,0,3,0
0,28,blue-collar,1,0,43,0,0,3,19,may,190,1,-1,0,3,0
1,30,blue-collar,0,0,392,1,0,3,19,may,351,1,-1,0,3,0
0,31,admin.,1,0,0,0,0,3,19,may,179,1,-1,0,3,0
1,42,housemaid,0,0,14752,0,0,3,19,may,107,2,-1,0,3,0
1,60,admin.,3,0,738,0,0,3,19,may,529,3,-1,0,3,0
0,28,student,2,0,836,1,0,3,19,may,36,1,-1,0,3,0
0,46,blue-collar,0,0,2851,1,0,3,19,may,122,2,-1,0,3,0
1,40,technician,2,0,296,0,0,3,19,may,198,1,-1,0,3,0
1,32,blue-collar,0,0,1076,1,0,3,19,may,67,1,-1,0,3,0
1,56,blue-collar,1,0,25,1,0,3,19,may,264,1,-1,0,3,0
1,20,blue-collar,0,0,-172,1,1,3,19,may,238,3,-1,0,3,0
0,41,services,1,0,197,1,0,3,19,may,112,1,-1,0,3,0
1,48,blue-collar,1,0,5057,1,0,3,19,may,21,2,-1,0,3,0
1,49,blue-collar,0,0,284,1,0,3,19,may,81,1,-1,0,3,0
0,29,blue-collar,2,0,1012,1,0,3,19,may,496,3,-1,0,3,0
2,57,admin.,1,0,4378,1,0,3,19,may,78,3,-1,0,3,0
1,49,technician,1,0,2718,0,0,3,19,may,114,2,-1,0,3,0
0,42,entrepreneur,0,0,103,1,0,3,19,may,156,5,-1,0,3,0
1,28,blue-collar,1,0,1827,1,0,3,19,may,211,2,-1,0,3,0
1,31,blue-collar,1,0,41,1,0,3,19,may,265,1,-1,0,3,0
1,26,blue-collar,1,0,484,1,0,3,19,may,48,2,-1,0,3,0
0,29,services,1,0,146,1,0,3,19,may,104,2,-1,0,3,0
0,26,technician,1,0,3,1,0,3,19,may,610,1,-1,0,3,0
0,31,blue-collar,1,0,259,1,0,3,19,may,287,1,-1,0,3,0
1,38,entrepreneur,1,0,830,1,0,3,19,may,68,2,-1,0,3,0
2,45,services,0,0,242,1,0,3,19,may,336,1,-1,0,3,0
0,24,blue-collar,1,0,0,1,0,3,19,may,202,1,-1,0,3,0
0,31,admin.,1,0,6042,1,0,3,19,may,228,1,-1,0,3,0
1,40,blue-collar,1,0,-341,1,0,3,19,may,192,1,-1,0,3,0
2,34,services,1,0,221,1,0,3,19,may,343,1,-1,0,3,0
0,24,technician,1,0,-46,1,0,3,19,may,23,1,-1,0,3,0
0,26,blue-collar,1,0,-5,0,0,3,19,may,260,1,-1,0,3,0
0,29,management,2,0,617,1,0,3,19,may,387,1,-1,0,3,0
1,30,management,2,0,134,1,0,3,19,may,70,1,-1,0,3,0
1,61,blue-collar,0,0,625,1,0,3,19,may,158,2,-1,0,3,0
1,26,management,2,0,775,0,0,3,19,may,35,3,-1,0,3,0
0,31,technician,2,0,221,1,0,3,19,may,145,3,-1,0,3,0
0,28,technician,2,0,-31,1,0,3,19,may,257,1,-1,0,3,0
1,31,admin.,1,0,97,1,0,3,19,may,607,1,-1,0,3,1
2,52,entrepreneur,2,0,81,1,0,3,19,may,214,3,-1,0,3,0
0,30,blue-collar,1,0,16,1,0,3,19,may,127,5,-1,0,3,0
1,32,services,1,0,144,1,0,3,19,may,260,11,-1,0,3,0
0,38,management,2,0,889,0,0,3,19,may,197,4,-1,0,3,0
1,40,blue-collar,1,0,-481,1,1,3,19,may,174,2,-1,0,3,0
1,38,entrepreneur,1,0,680,1,0,3,19,may,144,2,-1,0,3,0
1,54,blue-collar,1,0,-754,1,0,3,19,may,222,2,-1,0,3,0
1,42,services,1,0,2993,1,0,3,19,may,136,2,-1,0,3,0
2,34,technician,2,0,501,1,0,3,19,may,546,12,-1,0,3,0
1,42,management,2,0,365,1,0,3,19,may,49,2,-1,0,3,0
2,54,retired,0,0,477,1,0,3,19,may,335,4,-1,0,3,0
1,27,blue-collar,1,0,72,1,0,3,19,may,105,1,-1,0,3,0
1,31,blue-collar,0,0,2085,1,1,3,19,may,488,3,-1,0,3,0
0,34,technician,1,0,705,1,1,3,19,may,1203,3,-1,0,3,0
1,31,blue-collar,1,0,754,1,0,3,19,may,1022,4,-1,0,3,1
1,27,technician,1,0,512,1,0,3,19,may,128,1,-1,0,3,0
1,25,blue-collar,1,0,300,1,1,3,19,may,126,3,-1,0,3,0
0,20,student,1,0,67,1,0,3,19,may,387,1,-1,0,3,0
2,54,admin.,1,0,912,1,0,3,19,may,258,1,-1,0,3,0
0,30,blue-collar,3,0,0,1,0,3,19,may,199,1,-1,0,3,0
1,33,blue-collar,1,0,86,1,0,3,19,may,364,1,-1,0,3,0
0,22,blue-collar,1,0,0,1,0,3,19,may,123,1,-1,0,3,0
1,36,blue-collar,3,0,79,1,0,3,19,may,201,14,-1,0,3,0
1,44,blue-collar,1,0,87,1,0,3,19,may,193,3,-1,0,3,0
1,43,management,1,0,3196,1,1,3,19,may,159,3,-1,0,3,0
1,44,retired,1,0,181,1,0,3,19,may,131,6,-1,0,3,0
0,49,management,2,0,354,1,0,3,19,may,166,3,-1,0,3,0
1,27,entrepreneur,1,0,220,1,0,3,19,may,480,1,-1,0,3,0
1,45,blue-collar,0,0,2128,1,0,3,19,may,149,4,-1,0,3,0
1,41,management,2,0,4357,1,0,3,19,may,110,1,-1,0,3,0
0,28,entrepreneur,3,0,1306,1,0,3,19,may,396,3,-1,0,3,0
1,51,technician,3,0,425,1,0,3,19,may,124,3,-1,0,3,0
1,49,management,2,0,68,1,1,3,19,may,163,3,-1,0,3,0
1,42,unemployed,1,0,1990,1,1,3,19,may,13,1,-1,0,3,0
1,55,technician,1,0,978,1,0,3,19,may,259,1,-1,0,3,0
0,41,technician,1,0,0,1,1,3,19,may,162,1,-1,0,3,0
0,51,management,2,0,824,0,0,3,19,may,102,2,-1,0,3,0
1,46,blue-collar,1,0,679,1,0,3,19,may,723,1,-1,0,3,0
1,41,blue-collar,0,0,262,1,0,3,19,may,89,1,-1,0,3,0
2,32,blue-collar,1,0,86,0,1,3,19,may,703,1,-1,0,3,0
0,43,technician,2,0,1017,1,0,3,19,may,257,2,-1,0,3,0
1,48,blue-collar,0,0,456,1,1,3,19,may,289,1,-1,0,3,0
1,52,self-employed,1,0,6353,1,1,3,19,may,361,2,-1,0,3,0
0,29,technician,1,0,103,0,0,3,19,may,314,1,-1,0,3,0
2,51,admin.,1,0,467,1,0,3,19,may,83,1,-1,0,3,0
1,48,blue-collar,1,0,841,1,0,3,19,may,215,1,-1,0,3,0
1,34,services,1,0,0,1,0,3,19,may,115,4,-1,0,3,0
0,52,admin.,1,0,-346,1,1,3,19,may,147,3,-1,0,3,0
1,31,self-employed,1,0,157,1,0,3,19,may,285,1,-1,0,3,0
1,41,technician,1,0,459,1,0,3,19,may,102,1,-1,0,3,0
0,40,services,1,0,464,1,1,3,19,may,183,7,-1,0,3,0
1,51,services,1,0,2085,1,0,3,19,may,70,1,-1,0,3,0
1,42,blue-collar,3,0,1323,1,0,3,19,may,19,1,-1,0,3,0
0,31,blue-collar,1,0,75,1,0,3,19,may,346,1,-1,0,3,0
1,34,blue-collar,0,0,-288,1,0,3,19,may,643,1,-1,0,3,0
1,41,self-employed,1,0,713,1,0,3,19,may,78,1,-1,0,3,0
1,43,blue-collar,1,0,1071,1,0,3,19,may,411,1,-1,0,3,0
1,54,blue-collar,1,0,887,1,0,3,19,may,133,1,-1,0,3,0
1,47,services,1,0,-288,0,0,3,19,may,193,6,-1,0,3,0
1,41,blue-collar,0,0,3722,1,0,3,19,may,590,2,-1,0,3,0
1,40,management,2,0,3,1,1,3,19,may,151,1,-1,0,3,0
0,23,management,1,0,85,1,0,3,19,may,109,2,-1,0,3,0
1,48,blue-collar,0,0,6489,1,0,3,19,may,263,1,-1,0,3,0
0,36,admin.,1,0,3457,0,0,3,19,may,103,4,-1,0,3,0
2,44,management,2,0,409,1,0,3,19,may,333,1,-1,0,3,0
0,31,admin.,1,0,396,1,0,3,19,may,104,1,-1,0,3,0
1,32,blue-collar,1,0,101,1,0,3,19,may,191,4,-1,0,3,0
1,49,blue-collar,1,0,402,1,0,3,19,may,571,1,-1,0,3,0
0,23,blue-collar,1,0,525,1,0,3,19,may,180,1,-1,0,3,0
1,41,admin.,1,0,3855,1,0,3,19,may,657,2,-1,0,3,0
1,52,blue-collar,1,0,157,1,1,3,19,may,107,2,-1,0,3,0
1,41,management,2,0,1897,1,0,3,19,may,335,3,-1,0,3,0
1,22,blue-collar,1,0,36,1,0,3,19,may,120,3,-1,0,3,0
1,60,blue-collar,1,0,171,1,0,3,19,may,219,2,-1,0,3,0
1,60,technician,3,0,148,1,0,3,19,may,148,1,-1,0,3,0
1,35,technician,3,0,208,1,0,3,19,may,214,1,-1,0,3,0
1,49,blue-collar,0,0,1536,1,0,3,19,may,400,2,-1,0,3,0
0,32,blue-collar,1,0,476,1,1,3,19,may,503,2,-1,0,3,0
1,45,blue-collar,1,0,42,1,0,3,19,may,125,5,-1,0,3,0
0,29,management,2,0,-233,1,0,3,19,may,329,1,-1,0,3,0
1,45,management,2,0,1540,1,0,3,19,may,194,3,-1,0,3,0
0,28,management,2,0,3238,1,0,3,19,may,7,1,-1,0,3,0
0,21,student,3,0,210,1,0,3,19,may,53,1,-1,0,3,0
0,31,services,1,0,1629,1,0,3,19,may,344,2,-1,0,3,0
2,27,admin.,1,0,112,1,0,3,19,may,104,1,-1,0,3,0
2,43,services,1,0,1040,1,0,3,19,may,552,3,-1,0,3,1
0,24,blue-collar,3,0,76,1,0,3,19,may,345,1,-1,0,3,0
0,28,blue-collar,1,0,362,1,0,3,19,may,263,1,-1,0,3,0
2,42,management,2,0,1116,1,0,3,19,may,88,6,-1,0,3,0
1,40,blue-collar,1,0,-365,1,0,3,19,may,44,43,-1,0,3,0
1,42,services,0,0,2567,1,0,3,19,may,401,2,-1,0,3,0
0,31,blue-collar,1,0,19,1,0,3,19,may,178,5,-1,0,3,0
1,47,blue-collar,0,0,146,1,1,3,19,may,53,5,-1,0,3,0
2,40,blue-collar,1,0,125,1,0,3,19,may,349,2,-1,0,3,0
2,31,admin.,1,0,47,1,0,3,19,may,34,9,-1,0,3,0
2,26,blue-collar,1,0,0,1,0,3,19,may,48,3,-1,0,3,0
0,52,admin.,0,0,0,0,0,3,19,may,182,11,-1,0,3,0
0,31,blue-collar,2,0,462,1,1,3,19,may,147,1,-1,0,3,0
1,44,management,2,0,4087,1,0,3,19,may,457,5,-1,0,3,0
0,27,technician,1,0,16,0,0,3,19,may,193,1,-1,0,3,0
1,41,blue-collar,3,0,665,1,0,3,19,may,142,3,-1,0,3,0
0,28,management,1,0,471,1,1,3,19,may,123,2,-1,0,3,0
1,27,blue-collar,1,0,613,1,0,3,19,may,65,3,-1,0,3,0
1,34,admin.,1,0,645,1,0,3,19,may,420,1,-1,0,3,0
1,44,blue-collar,1,0,1087,1,0,3,19,may,100,2,-1,0,3,0
1,36,blue-collar,0,0,2079,1,1,3,19,may,403,2,-1,0,3,0
1,37,technician,1,0,1633,1,0,3,19,may,229,3,-1,0,3,0
0,27,technician,0,0,1022,1,0,3,19,may,445,2,-1,0,3,0
0,32,blue-collar,1,0,1211,1,0,3,19,may,206,4,-1,0,3,0
1,31,blue-collar,1,0,9714,1,0,3,19,may,182,2,-1,0,3,0
1,51,management,2,0,642,0,0,3,19,may,183,2,-1,0,3,0
2,47,technician,1,0,1851,1,0,3,19,may,140,2,-1,0,3,0
0,23,student,1,0,405,1,0,3,19,may,134,3,-1,0,3,0
0,30,management,2,0,358,1,0,3,19,may,88,51,-1,0,3,0
1,50,blue-collar,1,0,170,1,1,3,19,may,234,13,-1,0,3,0
1,52,services,1,0,2420,1,0,3,19,may,215,3,-1,0,3,0
0,34,blue-collar,1,0,1484,1,0,3,19,may,194,5,-1,0,3,0
1,28,entrepreneur,1,0,422,1,0,3,19,may,394,2,-1,0,3,0
0,28,admin.,1,0,350,1,1,3,19,may,5,2,-1,0,3,0
1,57,retired,1,0,919,1,1,3,19,may,408,2,-1,0,3,0
0,31,management,2,0,444,1,0,3,19,may,114,2,-1,0,3,0
1,35,management,2,0,1253,1,0,3,19,may,210,2,-1,0,3,0
1,49,entrepreneur,2,0,320,1,1,3,19,may,243,6,-1,0,3,0
1,32,services,1,0,1066,1,0,3,19,may,180,9,-1,0,3,0
1,28,services,3,0,-134,1,0,3,19,may,8,2,-1,0,3,0
0,51,management,2,0,1146,1,1,3,19,may,458,4,-1,0,3,0
1,32,blue-collar,0,0,424,1,0,3,19,may,313,2,-1,0,3,0
2,37,management,2,0,122,1,0,3,19,may,1622,2,-1,0,3,1
1,55,blue-collar,1,0,212,1,0,3,19,may,324,2,-1,0,3,0
0,27,blue-collar,1,0,5,1,0,3,19,may,205,3,-1,0,3,0
0,49,management,2,0,580,0,0,3,19,may,310,2,-1,0,3,0
0,22,blue-collar,1,0,3992,1,1,3,19,may,194,2,-1,0,3,0
2,36,technician,1,0,141,1,0,3,19,may,165,5,-1,0,3,0
2,46,management,1,0,361,1,0,3,19,may,86,7,-1,0,3,0
1,57,blue-collar,1,0,8195,1,0,3,19,may,160,2,-1,0,3,0
2,55,admin.,1,0,3524,1,0,3,19,may,492,6,-1,0,3,0
1,34,blue-collar,1,0,1710,1,1,3,19,may,187,3,-1,0,3,0
1,44,technician,0,0,177,1,0,3,19,may,197,4,-1,0,3,0
1,45,management,2,0,199,0,0,3,19,may,95,5,-1,0,3,0
1,30,blue-collar,1,0,0,0,0,3,19,may,159,3,-1,0,3,0
0,30,technician,2,0,880,1,1,3,19,may,967,6,-1,0,3,1
1,45,blue-collar,1,0,771,1,0,3,19,may,221,2,-1,0,3,0
2,34,blue-collar,1,0,164,1,0,3,19,may,102,13,-1,0,3,0
1,41,technician,1,0,501,1,0,3,19,may,579,5,-1,0,3,1
1,45,management,3,0,9051,1,0,3,19,may,124,63,-1,0,3,0
2,46,technician,3,0,103,0,0,3,19,may,158,5,-1,0,3,0
1,37,management,2,0,89,1,0,3,19,may,162,10,-1,0,3,0
1,45,blue-collar,1,0,4111,1,0,3,19,may,211,2,-1,0,3,0
1,42,blue-collar,0,0,170,1,0,3,19,may,51,41,-1,0,3,0
1,49,blue-collar,1,0,1854,1,0,3,19,may,173,5,-1,0,3,0
1,54,blue-collar,1,0,233,1,0,3,19,may,220,3,-1,0,3,0
1,60,retired,1,0,819,1,0,3,19,may,110,2,-1,0,3,0
0,24,admin.,1,0,1019,1,0,3,19,may,99,26,-1,0,3,0
1,43,blue-collar,0,0,1147,1,1,3,19,may,112,7,-1,0,3,0
1,49,technician,2,0,279,1,0,3,19,may,168,4,-1,0,3,0
1,45,blue-collar,3,0,1263,1,0,3,19,may,283,3,-1,0,3,0
2,54,technician,1,0,7449,1,0,3,19,may,235,7,-1,0,3,0
1,39,management,2,0,198,1,0,3,19,may,138,8,-1,0,3,0
0,23,technician,3,0,710,1,0,3,19,may,374,6,-1,0,3,0
2,48,services,1,0,858,1,0,3,19,may,353,4,-1,0,3,0
1,38,admin.,1,0,1344,1,1,3,19,may,147,2,-1,0,3,0
0,44,self-employed,2,0,149,1,0,3,19,may,332,10,-1,0,3,0
0,53,management,0,0,208,1,0,3,19,may,179,9,-1,0,3,0
1,28,blue-collar,1,0,224,1,0,3,19,may,571,5,-1,0,3,0
0,38,management,2,0,91,1,0,3,19,may,492,9,-1,0,3,0
0,27,blue-collar,1,1,-3,1,0,3,19,may,265,5,-1,0,3,0
1,25,blue-collar,1,0,316,1,1,3,19,may,360,2,-1,0,3,0
1,35,admin.,1,0,846,1,1,3,19,may,175,2,-1,0,3,0
1,31,blue-collar,0,0,352,1,0,3,19,may,97,9,-1,0,3,0
1,40,blue-collar,0,0,-22,1,0,3,19,may,84,3,-1,0,3,0
0,27,services,1,0,4923,1,0,3,19,may,57,7,-1,0,3,0
1,53,admin.,2,1,6,0,0,3,19,may,105,11,-1,0,3,0
2,32,management,2,0,312,1,1,3,19,may,886,3,-1,0,3,0
0,37,technician,1,0,61,1,0,3,19,may,182,8,-1,0,3,0
1,37,blue-collar,0,0,53,1,0,3,19,may,467,4,-1,0,3,0
1,47,blue-collar,3,0,-345,1,0,3,19,may,18,14,-1,0,3,0
2,36,management,2,0,0,1,0,3,19,may,21,11,-1,0,3,0
1,52,blue-collar,1,0,2231,1,1,3,19,may,470,4,-1,0,3,0
1,52,services,3,0,337,1,0,3,19,may,85,3,-1,0,3,0
1,50,technician,3,0,413,1,0,3,19,may,243,2,-1,0,3,0
1,45,blue-collar,1,0,1345,1,0,3,19,may,120,7,-1,0,3,0
1,52,blue-collar,0,0,522,1,0,3,19,may,298,2,-1,0,3,0
1,23,services,0,0,523,1,1,3,19,may,249,2,-1,0,3,0
1,44,blue-collar,1,0,261,1,0,3,19,may,87,5,-1,0,3,0
0,27,admin.,1,0,3776,1,0,3,19,may,217,2,-1,0,3,0
1,57,technician,1,0,437,1,0,3,19,may,44,4,-1,0,3,0
1,48,blue-collar,0,0,490,1,0,3,19,may,622,2,-1,0,3,0
1,51,management,3,0,6482,1,0,3,19,may,182,2,-1,0,3,0
1,53,management,0,0,3544,0,0,3,19,may,195,4,-1,0,3,0
1,46,retired,0,0,0,0,0,3,19,may,179,2,-1,0,3,0
0,49,services,1,0,459,1,0,3,19,may,58,10,-1,0,3,0
0,30,technician,2,0,3291,1,0,3,19,may,1218,3,-1,0,3,1
1,41,management,0,0,2592,1,0,3,19,may,500,3,-1,0,3,0
1,42,self-employed,2,0,596,1,0,3,19,may,66,9,-1,0,3,0
1,34,self-employed,1,0,-56,1,0,3,19,may,248,3,-1,0,3,0
1,44,services,0,0,1161,1,0,3,19,may,110,5,-1,0,3,0
1,34,blue-collar,0,0,183,1,0,3,19,may,3078,4,-1,0,3,0
0,28,student,1,0,154,1,0,3,20,may,21,9,-1,0,3,0
0,31,management,1,0,0,1,0,3,20,may,150,1,-1,0,3,0
0,48,technician,1,0,479,0,0,3,20,may,148,5,-1,0,3,0
2,38,management,2,0,-980,1,0,3,20,may,91,1,-1,0,3,0
0,38,management,2,0,690,1,0,3,20,may,34,1,-1,0,3,0
2,32,management,2,0,5306,1,0,3,20,may,201,1,-1,0,3,0
1,33,admin.,1,0,730,1,0,3,20,may,70,1,-1,0,3,0
0,41,services,1,0,397,1,0,3,20,may,19,15,-1,0,3,0
0,33,admin.,1,0,434,1,0,3,20,may,351,1,-1,0,3,0
1,37,management,2,0,897,0,0,3,20,may,182,1,-1,0,3,0
2,55,technician,1,0,0,1,0,3,20,may,365,4,-1,0,3,0
0,32,services,1,0,228,1,0,3,20,may,257,1,-1,0,3,0
0,33,management,2,0,201,1,0,3,20,may,280,1,-1,0,3,0
1,54,management,2,0,2847,1,0,3,20,may,16,10,-1,0,3,0
0,39,admin.,1,0,4039,1,0,3,20,may,140,1,-1,0,3,0
1,60,technician,3,0,132,1,0,3,20,may,21,11,-1,0,3,0
1,30,blue-collar,1,0,9,1,0,3,20,may,184,1,-1,0,3,0
0,34,management,1,0,31,1,0,3,20,may,20,14,-1,0,3,0
1,57,management,2,0,0,1,1,3,20,may,107,2,-1,0,3,0
1,36,blue-collar,1,0,4438,1,0,3,20,may,446,1,-1,0,3,1
1,39,admin.,1,0,6421,0,1,3,20,may,661,1,-1,0,3,0
